,Unnamed: 0,date,title,class,viewCount,commentCount,likeCount,dislikeCount,ratio,sentiment,magnitude
1264,1264,2014-07-07,"Joe Rogan Experience - Fight Companion - July 7, 2014",1,129593,229,892,44,20.272727272727273,0.15015873015873013,46.12227513227514
1265,1265,2014-07-17,"Joe Rogan Experience - Fight Companion - July 16, 2014",1,234495,283,1617,87,18.58620689655172,0.1529875518672199,38.477095435684646
1266,1266,2014-09-20,"Joe Rogan Experience - Fight Companion - Sept. 20, 2014",1,255514,408,1688,95,17.768421052631574,0.1378510028653296,39.95825214899715
1267,1267,2014-10-26,"Joe Rogan Experience - Fight Companion - October 25, 2014",1,172411,330,1243,63,19.73015873015873,0.1378525641025642,38.036602564102566
1268,1268,2014-12-17,"Joe Rogan Experience - Fight Companion - Dec. 16, 2014",1,301213,1084,2394,107,22.37383177570093,0.13604705882352958,46.51404705882351
1269,1269,2015-02-15,"Joe Rogan Experience - Fight Companion - February 14, 2015",1,207449,466,1381,74,18.66216216216216,0.152975,37.52817500000001
1270,1270,2015-02-23,"Joe Rogan Experience - Fight Companion - February 22, 2015",1,324367,669,2035,115,17.695652173913047,0.1620547945205481,38.63513698630136
1271,1271,2015-04-12,"Joe Rogan Experience - Fight Companion - April 11, 2015 (Part 1)",1,322662,641,1943,88,22.079545454545453,0.15209876543209885,34.94456790123456
1272,1272,2015-04-12,"Joe Rogan Experience - Fight Companion - April 11, 2015 (Part 2)",1,107407,151,919,35,26.257142857142853,0.18147058823529424,41.91367647058824
1273,1273,2015-05-16,"Joe Rogan Experience - Fight Companion - May 16, 2015 (Part 1)",1,259421,414,1708,75,22.77333333333333,0.15518987341772153,39.97585443037977
1274,1274,2015-05-16,"Joe Rogan Experience - Fight Companion - May 16, 2015 (Part 2)",1,101094,116,926,27,34.2962962962963,0.1815740740740742,33.090370370370366
1275,1275,2015-06-21,"Joe Rogan Experience - Fight Companion - June 20, 2015",1,355430,734,2473,135,18.31851851851852,0.13920277296360495,38.84752166377818
1276,1276,2015-07-12,"Joe Rogan Experience - Fight Companion - July 11, 2015",1,568077,1750,5870,291,20.171821305841924,0.15319678127286032,39.6707681053401
1277,1277,2015-08-09,"Joe Rogan Experience - Fight Companion - August 8, 2015",1,492473,1238,3391,174,19.488505747126435,0.14192468619246865,40.50084728033471
1278,1278,2015-08-24,"Joe Rogan Experience - Fight Companion - August 23, 2015",1,361275,900,2450,126,19.444444444444443,0.13645833333333335,41.59578125000001
1279,1279,2015-09-27,"Joe Rogan Experience - Fight Companion - Sept. 26, 2015",1,291272,749,2502,113,22.141592920353986,0.15917609046849746,32.97211631663972
1280,1280,2015-10-10,Joe Rogan Experience #706 - Brendan Schaub & Fight Companion ? (Part 1),1,391579,910,2820,172,16.3953488372093,0.14682517482517482,42.70647552447552
1281,1281,2015-10-10,Joe Rogan Experience #706 - Brendan Schaub & Fight Companion ? (Part 2),1,165048,321,1278,72,17.75,0.10882352941176476,39.894033613445394
1282,1282,2015-11-28,"Joe Rogan Experience - Fight Companion - November 28, 2015",1,332827,1268,2577,146,17.650684931506852,0.1478433598183882,38.399455164585746
1283,1283,2016-02-07,"Joe Rogan Experience  - Fight Companion - February 6, 2016",1,672628,1531,5414,268,20.20149253731343,0.137540322580645,36.433564516129096
1284,1284,2016-02-22,"Joe Rogan Experience - Fight Companion - February 21, 2016",1,480132,1159,3390,194,17.474226804123713,0.137476139978791,34.54587486744434
1285,1285,2016-05-30,"Joe Rogan Experience - Fight Companion - May 29, 2016",1,699726,2859,6175,310,19.91935483870968,0.14074139452780252,41.397497793468645
1286,1286,2016-06-19,"Joe Rogan Experience - Fight Companion - June 18, 2016 - Part 1",1,616510,1904,4198,250,16.792,0.13140583554376675,38.55158488063653
1287,1287,2016-06-19,"Joe Rogan Experience - Fight Companion - June 18, 2016 - Part 2",1,220328,513,1560,59,26.440677966101696,0.1163157894736842,37.29475972540043
1288,1288,2016-08-07,"Joe Rogan Experience - Fight Companion - August 6, 2016",1,718297,2331,5122,336,15.24404761904762,0.12626324595649727,42.20711656441709
1289,1289,2016-08-28,"Joe Rogan Experience - Fight Companion - August 27, 2016",1,523299,1765,5024,233,21.562231759656648,0.14883296863603193,43.713070751276405
1290,1290,2016-09-04,"Joe Rogan Experience - Fight Companion - September 3, 2016",1,670167,1665,4791,339,14.132743362831855,0.115727626459144,40.475221789883186
1291,1291,2016-09-18,"Joe Rogan Experience - Fight Companion - September 17, 2016",1,701674,1878,5092,279,18.25089605734767,0.1191731770833333,40.924915364583256
1292,1292,2016-10-09,"Joe Rogan Experience  - Fight Companion - October 8, 2016",1,909056,3964,7942,462,17.19047619047619,0.118419153820925,41.4353788127255
1293,1293,2016-10-22,"Joe Rogan Experience - Fight Companion - October 21, 2016",1,439542,932,3569,201,17.756218905472636,0.16724711907810502,38.827106274007704
1294,1294,2016-12-04,"Joe Rogan Experience - Fight Companion - December 3, 2016",1,1090202,5643,7314,698,10.478510028653297,0.11660142348754465,45.20179048042703
1295,1295,2017-01-16,"Joe Rogan Experience - Fight Companion - January 15, 2017",1,791842,1872,6908,440,15.7,0.10822192513369,44.757546791443815
1296,1296,2017-01-30,"Joe Rogan Experience - Fight Companion - January 29, 2017",1,628860,3069,6809,333,20.447447447447452,0.13144736842105265,45.13880671506347
1297,1297,2017-02-20,"Joe Rogan Experience - Fight Companion - February 19, 2017",1,704369,1408,6974,625,11.1584,0.1413737734165922,37.693889384478176
1298,1298,2017-03-13,"Joe Rogan Experience - Fight Companion - March 12, 2017",1,1266121,2841,10289,867,11.867358708189158,0.12261655566127495,40.190118934348185
1299,1299,2017-05-28,"Joe Rogan Experience - Fight Companion - May 28, 2017",1,1023185,2016,9134,816,11.193627450980392,0.13192384769539056,36.25259853039409
1300,1300,2017-06-04,"Joe Rogan Experience - Fight Companion - June 3, 2017",1,1263775,2833,12062,834,14.462829736211033,0.11375739644970405,39.221196111580696
1301,1301,2017-08-16,Joe Rogan Experience - Fight Breakdown - Mayweather vs. McGregor,1,2148347,3808,21479,1687,12.732068761114403,0.1299860286412853,39.95680754453368
1302,1302,2017-09-03,"Joe Rogan Experience - Fight Companion - September 2, 2017",1,888172,2092,6651,642,10.359813084112153,0.12447990543735235,36.23339834515361
1303,1303,2017-09-17,"Joe Rogan Experience - Fight Companion - September 16, 2017",1,1008572,1385,8487,707,12.004243281471007,0.1222484689413821,37.32545056867891
1304,1304,2017-10-21,"Joe Rogan Experience - Fight Companion - October 21, 2017",1,1353824,3316,11269,1003,11.235294117647056,0.11974945533769055,38.0354974582426
1305,1305,2017-11-07,Joe Rogan Experience - UFC Recap w/ Brendan Schaub,1,1764586,2969,15710,1100,14.28181818181818,0.11352587244284006,34.3500842358604
1306,1306,2017-11-08,Joe Rogan Experience #1037 - Chris Kresser,1,1256836,3077,13787,1280,10.77109375,0.14875000000000013,58.16372404844293
1307,1307,2018-01-15,"Joe Rogan Experience - Fight Companion - January 14, 2018",1,962974,2293,9858,554,17.794223826714802,0.1515581752947204,36.96738083034344
1308,1308,2018-04-29,"Joe Rogan Experience - Fight Companion - April 28, 2018",1,1634740,6430,14531,1310,11.09236641221374,0.11636789689513775,47.10423354813524
1309,1309,2018-05-27,"Joe Rogan Experience - Fight Companion - May 27, 2018",1,1294808,2148,11456,805,14.231055900621119,0.1122102596580114,37.51031665611141
1310,1310,2018-11-11,"Joe Rogan Experience - Fight Companion - November 10, 2018",1,1638012,4491,15730,1596,9.855889724310774,0.12335973428717452,38.65230454777733
1311,1311,2018-11-25,"Joe Rogan Experience - Fight Companion - November 24, 2018",1,1745693,4516,15602,1038,15.03082851637765,0.12940000000000035,41.38848235294122
1312,1312,2019-01-27,"Joe Rogan Experience - Fight Companion - January 26, 2019",1,2056533,4793,21671,1296,16.72145061728395,0.1336978884677856,36.745836491608095
1313,1313,2019-02-18,"Joe Rogan Experience - Fight Companion - February 17, 2019",1,1321988,4409,11318,796,14.218592964824117,0.13255851932498644,36.149145345672295
1314,1314,2019-09-07,"Joe Rogan Experience - Fight Companion - September 7, 2019",1,1504287,6968,14832,1039,14.275264677574587,0.12903535741737024,35.23997886241367
1315,1315,2019-09-19,JRE MMA Show #79 with Vinny Shoreman & Liam Harrison,1,549799,1303,4832,375,12.885333333333335,0.1518454545454543,33.769718181818234
1316,1316,2019-09-04,JRE MMA Show #78 with Andre Ward,1,783467,2869,11278,635,17.760629921259834,0.14742371403661755,38.11727114210982
1317,1317,2019-08-27,JRE MMA Show #77 with Cedric Doumbe,1,362410,1071,4380,363,12.06611570247934,0.16542725173210154,35.58228637413394
1318,1318,2019-08-20,JRE MMA Show #76 with Terence Crawford,1,656086,3079,10426,496,21.020161290322573,0.14704989154013054,36.60103687635581
1319,1319,2019-08-16,JRE MMA Show #75 with Dan Hardy,1,1364411,4045,15533,1017,15.273352999016714,0.15114550188024325,35.42693086491175
1320,1320,2019-08-08,JRE MMA Show #74 with Brendan Schaub,1,2129394,10393,21944,4304,5.098513011152416,0.11157471394584782,43.837982326951455
1321,1321,2019-08-06,JRE MMA Show #73 with Jean Jacques Machado,1,794807,2372,12420,478,25.98326359832636,0.16703116745905966,28.819281563655554
1322,1322,2019-08-01,JRE MMA Show #72 with Andy Ruiz,1,1365791,7176,27124,971,27.93408856848609,0.15853891591382907,36.15415045170262
1323,1323,2019-07-25,JRE MMA Show #71 with Rico Verhoeven,1,844058,3622,11464,651,17.609831029185873,0.14055974593092518,31.453799126637502
1324,1324,2019-07-12,JRE MMA Show #70 with Aljamain Sterling,1,1004443,2010,9977,912,10.93969298245614,0.15480689245395135,35.879839572192495
1325,1325,2019-07-03,JRE MMA Show #69 with Yves Edwards,1,753275,1867,7056,705,10.008510638297873,0.16309877340219495,41.46670109748225
1326,1326,2019-06-25,JRE MMA Show #68 with Will Harris,1,915118,2831,14177,846,16.757683215130022,0.18991647331786626,40.3487935034802
1327,1327,2019-06-06,JRE MMA Show #67 with Kevin Lee,1,983969,2868,10022,1041,9.627281460134489,0.1421100917431194,36.56021843599822
1328,1328,2019-05-29,JRE MMA Show #66 with Michelle Waterson,1,1172556,3959,14703,891,16.501683501683498,0.1782190016103063,38.07156521739128
1329,1329,2019-04-27,JRE MMA Show #65 with Corey Anderson,1,608696,1831,7657,750,10.209333333333333,0.19604813172894234,41.227669411019576
1330,1330,2019-04-26,JRE MMA Show #64 with Khalil Rountree Jr.,1,720640,2138,9898,600,16.496666666666666,0.2036199883788494,42.59514235909351
1331,1331,2019-04-17,JRE MMA Show #63 with Jorge Masvidal,1,2218379,4345,31770,1312,24.214939024390244,0.15456574347942958,36.36279376176394
1332,1332,2019-04-16,JRE MMA Show #62 with Brendan Schaub,1,1914061,3246,18745,1278,14.667449139280127,0.12220573355817915,37.81194266441821
1333,1333,2019-04-10,JRE MMA Show #61 with Herb Dean,1,1837502,3051,26262,991,26.50050454086781,0.1716586804275712,36.98086988573532
1334,1334,2019-04-03,"JRE MMA Show #60 with Forrest Griffin, Clint Wattenberg & Dr. Duncan French",1,671524,1059,6680,497,13.440643863179073,0.14595842956120084,36.41593533487295
1335,1335,2019-03-19,JRE MMA Show #59 with Kamaru Usman,1,1317423,3771,21135,1311,16.12128146453089,0.17111741160773813,42.76462975316876
1336,1336,2019-03-05,JRE MMA Show #58 with Brendan Schaub,1,1782166,4275,20217,1447,13.97166551485833,0.1158892128279887,35.930622846541254
1337,1337,2019-01-31,JRE MMA Show #57 with TJ Dillashaw,1,1372715,3675,15919,2592,6.141589506172839,0.0980920162381595,42.43812584573753
1338,1338,2019-01-17,JRE MMA Show #56 with Brendan Schaub,1,1348099,3560,14587,1534,9.509126466753584,0.14555104800540905,41.0755037187289
1339,1339,2019-01-10,JRE MMA Show #55 with Kelly Pavlik,1,679821,1802,7386,617,11.970826580226905,0.15982667671439305,39.33895252449132
1340,1340,2019-01-08,JRE MMA Show #54 with Din Thomas,1,1034697,1936,11333,919,12.331882480957566,0.16473965287049375,36.98756341789048
1341,1341,2018-12-27,JRE MMA Show #53 with Jeff Novitzky,1,1261329,13955,12845,28062,0.457736440738365,0.09146009261781482,51.15285026786553
1342,1342,2018-12-11,JRE MMA Show #52 with Michael Bisping,1,2676008,5078,36765,1443,25.47817047817048,0.1914630647860387,42.29337556777449
1343,1343,2018-12-10,JRE MMA Show #51 with Deontay Wilder,1,1828098,9050,30398,2792,10.887535816618913,0.13622054520252594,47.26565070075461
1344,1344,2018-12-06,JRE MMA Show #50 with Yves Edwards,1,546753,1044,5701,489,11.658486707566464,0.13165613147914046,41.610417193426045
1345,1345,2018-11-29,JRE MMA Show #49 with Miriam Nakamoto,1,783036,2379,9305,959,9.70281543274244,0.1746594594594595,41.78127567567569
1346,1346,2018-10-31,JRE MMA Show #48 with Henry Cejudo & Eric Albarracin,1,573017,1661,6182,804,7.689054726368159,0.13462437395659435,38.22000834724542
1347,1347,2018-10-26,JRE MMA Show #47 with Tyson Fury,1,2830504,9499,61400,1276,48.11912225705329,0.180977177334733,52.982374081846984
1348,1348,2018-10-22,JRE MMA Show #46 with Ari Shaffir,1,1293745,3586,10825,1098,9.858834244080146,0.1406857352401908,40.69491749174917
1349,1349,2018-10-15,JRE MMA Show #45 with Justin Wren & Rafael Lovato Jr.,1,852130,1583,8538,588,14.520408163265307,0.14500884955752213,41.48396460176987
1350,1350,2018-10-08,JRE MMA Show #44 with John Kavanagh & George Lockhart,1,2845459,9819,34941,2486,14.055108608205956,0.13670997545835112,45.64826331745356
1351,1351,2018-10-04,JRE MMA Show #43 with Brendan Schaub,1,805475,1736,6800,559,12.164579606440071,0.14646005509641868,40.079049586776854
1352,1352,2018-09-24,JRE MMA Show #42 with Teddy Atlas,1,1282972,4486,21120,1170,18.05128205128205,0.2327591542031981,49.11572202166065
1353,1353,2018-09-13,JRE MMA Show #41 with TJ Dillashaw & Duane Ludwig,1,1286180,2346,13236,984,13.451219512195122,0.1389941520467836,37.40494736842103
1354,1354,2018-09-06,JRE MMA Show #40 with Eddie Bravo,1,1354469,2427,14122,1010,13.982178217821785,0.15575860397479407,35.1609112942317
1355,1355,2018-08-30,"JRE MMA Show #39 with Donald ""Cowboy"" Cerrone",1,1404425,3466,15768,906,17.403973509933774,0.1742482341069627,45.97450723175246
1356,1356,2018-08-06,JRE MMA Show #38 with Gaston Bolanos & Kirian Fitzgibbons,1,635486,1175,5073,580,8.74655172413793,0.12466916354556805,44.69207240948814
1357,1357,2018-08-03,JRE MMA Show #37 with Mark DellaGrotte,1,672818,962,5946,493,12.060851926977687,0.17480254777070048,36.044815286624186
1358,1358,2018-07-26,JRE MMA Show #36 with Brendan Schaub & Bryan Callen,1,1804592,4014,14864,1699,8.748675691583284,0.12939133311280224,39.31918954680784
1359,1359,2018-07-11,JRE MMA Show #35 with Israel Adesanya,1,1887839,3414,22144,1032,21.45736434108527,0.16670062695924776,35.38873824451411
1360,1360,2018-07-09,JRE MMA Show #34 with Josh Barnett,1,1028380,1742,9663,1098,8.800546448087431,0.16184782608695658,40.19439538043475
1361,1361,2018-07-04,JRE MMA Show #33 with Brendan Schaub,1,1618611,3162,13389,1482,9.034412955465587,0.15105053720652634,35.88676482292075
1362,1362,2018-06-19,JRE MMA Show #32 with Firas Zahabi,1,2123808,7183,29405,1675,17.555223880597016,0.19250331376633187,54.57600643817478
1363,1363,2018-06-13,JRE MMA Show #31 with Daniel Straus & Joe Schilling,1,572137,1080,5408,415,13.03132530120482,0.1357605985037408,36.518004987531135
1364,1364,2018-06-06,JRE MMA Show #30 with Sean O'Malley & Tim Welch,1,1246181,2907,13336,1020,13.074509803921568,0.14419913419913427,38.423722943722936
1365,1365,2018-05-28,JRE MMA Show #29 with Cat Zingano,1,688045,2101,8798,600,14.663333333333336,0.19895740623013386,49.00640813731723
1366,1366,2018-05-23,JRE MMA Show #28 with Georges St-Pierre,1,3202926,8204,50746,1650,30.755151515151514,0.2149156660949116,41.97643081761015
1367,1367,2018-05-22,JRE MMA Show #27 with Robin Black,1,504190,1156,5095,498,10.230923694779117,0.14564044943820226,41.5986292134831
1368,1368,2018-05-17,JRE MMA Show #26 with Big John McCarthy,1,2443358,2532,21752,1426,15.253856942496496,0.1910930787589505,34.615608591885426
1369,1369,2018-05-07,JRE MMA Show #25 with Michael Chandler,1,688059,1110,6368,672,9.476190476190476,0.14852112676056334,37.423603286385024
1370,1370,2018-04-23,JRE MMA Show #24 with Kevin Lee,1,1198145,2914,16081,1072,15.000932835820894,0.18276298559580995,45.16418594500236
1371,1371,2018-04-16,JRE MMA Show #23 with Alexander Gustafsson,1,997194,1915,13270,481,27.588357588357592,0.14874110953058314,38.75901137980093
1372,1372,2018-04-10,JRE MMA Show #22 with Bas Rutten,1,1295712,2044,13721,706,19.434844192634557,0.1500535395597858,37.57310529446749
1373,1373,2018-04-04,JRE MMA Show #21 with Brendan Schaub,1,1320580,2209,11349,1001,11.337662337662337,0.12279976373301825,37.1771707028942
1374,1374,2018-03-29,JRE MMA Show #20 with Yves Edwards,1,627690,1196,6031,650,9.278461538461539,0.1437206931702346,45.67363914373088
1375,1375,2018-03-22,JRE MMA Show #19 with Vinny Shoreman & Liam Harrison,1,570802,871,5783,364,15.887362637362635,0.15436849925705773,35.774918276374436
1376,1376,2018-03-21,JRE MMA Show #18 with Pat Miletich,1,1341843,2131,11946,935,12.776470588235295,0.1757621247113165,42.02921478060031
1377,1377,2018-03-12,JRE MMA Show #17 with Yoel Romero & Joey Diaz,1,1758839,6653,35374,1031,34.310378273520854,0.1840646004480955,37.592382374906585
1378,1378,2018-03-07,JRE MMA Show #16 with Brendan Schaub,1,1165155,1931,10351,1000,10.351,0.15152686762778506,35.86741153342065
1379,1379,2018-02-14,JRE MMA Show #15 with Brendan Schaub,1,1517630,3411,13538,1150,11.772173913043478,0.12064742589703575,34.29319812792506
1380,1380,2018-02-08,JRE MMA Show #14 with Matt Brown,1,949902,2477,11331,669,16.937219730941706,0.16985353535353515,43.31651010101011
1381,1381,2018-01-24,JRE MMA Show #13 with Rose Namajunas & Pat Barry,1,1175142,5611,16083,869,18.507479861910237,0.16564911484339512,41.042453472537495
1382,1382,2018-01-22,JRE MMA Show #12 with Ben Askren,1,4265352,5139,22156,2012,11.011928429423461,0.17706921944035398,44.479371624938686
1383,1383,2018-01-15,JRE MMA Show #11 with John Danaher,1,1673273,4266,21532,1090,19.754128440366973,0.1940361445783132,42.59431818181807
1384,1384,2018-01-12,JRE MMA Show #10 with Tyron Woodley,1,1108203,4677,14071,2035,6.914496314496312,0.0976377537569206,53.03380437648307
1385,1385,2018-01-03,JRE MMA Show #9 with Jeff Novitzky,1,847958,1606,8397,666,12.608108108108109,0.12817688130333593,41.71108611326603
